logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000235750	2.32310769230769	1.12320384615385	6.71771401431853	1.04882425687409e-08	2.69161633011527e-06	9.80604179399165	KIAA0040
ENSG00000100201	1.46883461538462	6.32503653846154	6.71497503857262	1.0597463663097e-08	2.69161633011527e-06	9.79615287330156	DDX17
ENSG00000109929	1.96588461538462	3.08552307692308	6.70549839023454	1.09841878054558e-08	2.72297610571542e-06	9.7619399996186	SC5D
ENSG00000174718	1.79571153846154	3.239525	6.70504439981833	1.10030635779828e-08	2.72297610571542e-06	9.76030107048715	RESF1
ENSG00000145416	2.28172307692308	-0.539538461538462	6.6936520057294	1.1487469222999e-08	2.79372524766099e-06	9.7191763819347	MARCHF1
ENSG00000118785	4.18817692307692	6.41083461538461	6.7044872942934	1.17548190270416e-08	2.79372524766099e-06	9.70090268634005	SPP1
ENSG00000186812	1.63861153846154	2.60188269230769	6.6852403339266	1.18587308864963e-08	2.79372524766099e-06	9.68881469034729	ZNF397
ENSG00000144224	1.846	4.15486153846154	6.67984734656532	1.21030291850422e-08	2.79372524766099e-06	9.66935025742321	UBXN4
ENSG00000119778	1.73780769230769	0.464119230769231	6.67811292533253	1.21826588187665e-08	2.79372524766099e-06	9.66309059986824	ATAD2B
ENSG00000156475	4.20781538461539	-0.0522923076923076	6.67603331283038	1.22788257166919e-08	2.79372524766099e-06	9.65558527329157	PPP2R2B
ENSG00000085224	2.15524230769231	2.26869423076923	6.67553332710136	1.23020590608291e-08	2.79372524766099e-06	9.65378084844716	ATRX
ENSG00000163873	5.39970769230769	-2.08078846153846	6.66146933635064	1.2973853290387e-08	2.91202662865511e-06	9.60302857231061	GRIK3
ENSG00000115392	1.49965384615385	3.8522	6.6555709042552	1.32663781061468e-08	2.93349811340665e-06	9.58174542495196	FANCL
ENSG00000070961	2.36306538461539	2.62827115384615	6.6505691026432	1.3519582525466e-08	2.93349811340665e-06	9.56369866720063	ATP2B1
ENSG00000164106	6.60880384615385	-1.71020192307692	6.649991505637	1.35491306229238e-08	2.93349811340665e-06	9.56161473322396	SCRG1
ENSG00000186814	1.69784230769231	2.02426730769231	6.64749863177012	1.36773988606226e-08	2.93349811340665e-06	9.55262075692358	ZSCAN30
ENSG00000156313	1.69584230769231	2.13015576923077	6.62355518152727	1.49727337079138e-08	3.15946370505868e-06	9.46624904979451	RPGR
ENSG00000111145	2.11377307692308	3.32750576923077	6.62204680430177	1.50583153326114e-08	3.15946370505868e-06	9.46080866994045	ELK3
ENSG00000139826	1.97528076923077	1.41754423076923	6.60763398049668	1.59010567004189e-08	3.30040965041061e-06	9.40882988039139	ABHD13
ENSG00000155792	1.94763461538462	1.28587115384615	6.60042022530928	1.63403479735395e-08	3.33213621411574e-06	9.38281749064995	DEPTOR
ENSG00000064012	1.80536923076923	2.79748846153846	6.59946919428634	1.63991576615549e-08	3.33213621411574e-06	9.37938830337445	CASP8
ENSG00000088448	1.72927692307692	5.06825384615385	6.59405117632131	1.67382432302735e-08	3.36560738618719e-06	9.35985303531115	ANKRD10
ENSG00000188895	1.19072307692308	4.98238846153846	6.59109321483865	1.69263064895834e-08	3.36833499142709e-06	9.34918834684227	MSL1
ENSG00000096968	2.06042307692308	0.681265384615385	6.58547198416496	1.72895200947891e-08	3.38340174306528e-06	9.32892258203198	JAK2
ENSG00000161048	2.04297307692308	2.45513269230769	6.58450811231642	1.73525758982263e-08	3.38340174306528e-06	9.32544776218793	NAPEPLD
ENSG00000198920	1.62431538461539	1.54688076923077	6.57617825496065	1.79071470189806e-08	3.45661658907383e-06	9.2954199248388	KIAA0753
ENSG00000111341	4.06180769230769	5.76751923076923	6.58406463999161	1.84742143323044e-08	3.53076989362844e-06	9.269350412152	MGP
ENSG00000176204	6.88278461538462	-4.95572692307692	6.56140833277302	1.89342502426002e-08	3.56561514636269e-06	9.24218486450816	LRRTM4
ENSG00000178695	2.32354230769231	2.56489807692308	6.5601284124343	1.9025973168697e-08	3.56561514636269e-06	9.23757216444287	KCTD12
ENSG00000072210	1.60306153846154	4.08745	6.55559167582085	1.93546700820766e-08	3.59020868958743e-06	9.22122289009033	ALDH3A2
ENSG00000151687	2.04659615384615	-0.835578846153846	6.55321405522689	1.95291878157115e-08	3.59020868958743e-06	9.21265494404856	ANKAR
ENSG00000183722	1.78422692307692	3.66916346153846	6.54645923327089	2.00335951118656e-08	3.64258850475486e-06	9.18831495195506	LHFPL6
ENSG00000058272	2.09228076923077	2.806975	6.54437912697793	2.01915230797684e-08	3.64258850475486e-06	9.1808200644215	PPP1R12A
ENSG00000038427	2.61679230769231	2.6022	6.53779831367583	2.06993747173008e-08	3.64928748031337e-06	9.15711001275683	VCAN
ENSG00000182667	2.40273846153846	0.241988461538461	6.53712096834312	2.07523635293417e-08	3.64928748031337e-06	9.15466972749399	NTM
ENSG00000168300	1.87601153846154	3.09795192307692	6.53218621289254	2.11425110126346e-08	3.64928748031337e-06	9.13689190446868	PCMTD1
ENSG00000084636	1.84206153846154	4.70417692307692	6.5320652585062	2.11521650075026e-08	3.64928748031337e-06	9.1364561731929	COL16A1
ENSG00000104327	3.58406923076924	-6.19889230769231	6.52834320950176	2.14513977295542e-08	3.64928748031337e-06	9.12304807758539	CALB1
ENSG00000198743	2.75685769230769	1.45983269230769	6.52817312348253	2.14651720481376e-08	3.64928748031337e-06	9.1224353868082	SLC5A3
ENSG00000136156	1.65531153846154	8.37351730769231	6.52710313495699	2.15520267707467e-08	3.64928748031337e-06	9.11858106546152	ITM2B
ENSG00000118276	2.63256153846154	2.06330769230769	6.518758659673	2.22414998491897e-08	3.73328410077311e-06	9.08852460403107	B4GALT6
ENSG00000205213	2.51925	1.33841730769231	6.5098417023913	2.30025772791878e-08	3.78094519811503e-06	9.05641019689781	LGR4
ENSG00000115318	3.235	2.66115	6.50735896904887	2.32190625489662e-08	3.78094519811503e-06	9.04746940178759	LOXL3
ENSG00000107201	2.54240384615385	1.41469423076923	6.50705672401311	2.32455554138139e-08	3.78094519811503e-06	9.04638098282181	RIGI
ENSG00000185201	1.82194230769231	7.76945576923077	6.50633498275106	2.33089405053975e-08	3.78094519811503e-06	9.04378193009127	IFITM2
ENSG00000205403	3.27158076923077	1.98919807692308	6.5025414730939	2.36449374612385e-08	3.78411482028597e-06	9.03012164211217	CFI
ENSG00000149212	2.79540384615385	1.84444423076923	6.50100712522705	2.37822034458282e-08	3.78411482028597e-06	9.02459673659285	SESN3
ENSG00000188994	2.15814230769231	0.552098076923077	6.49951344490959	2.39165936939796e-08	3.78411482028597e-06	9.01921839212443	ZNF292
ENSG00000185942	5.45787307692308	-4.25285192307692	6.48614204368095	2.51538550213574e-08	3.94751921526229e-06	8.97107707358869	NKAIN3
ENSG00000132424	1.85555384615385	3.90795384615385	6.48319865229797	2.54346566486748e-08	3.9593965910433e-06	8.96048127398759	PNISR
ENSG00000109472	2.19271538461539	1.60018846153846	6.47351739263974	2.63804651518794e-08	4.05850193197611e-06	8.92563357411661	CPE
ENSG00000112697	1.79629615384615	4.42129423076923	6.47240057607848	2.64918014520536e-08	4.05850193197611e-06	8.9216139391454	TMEM30A
ENSG00000182700	2.14687307692308	1.18270961538462	6.45662411941188	2.8115493147899e-08	4.27333357664484e-06	8.86483925713184	IGIP
ENSG00000196914	1.66116538461539	3.56242884615385	6.44938374744149	2.88934779047595e-08	4.30339829370068e-06	8.83878828720584	ARHGEF12
ENSG00000164176	4.0597	-0.487419230769231	6.44869513223122	2.89685774253492e-08	4.30339829370068e-06	8.83631080280627	EDIL3
ENSG00000158352	1.95136538461538	0.571771153846154	6.44857118450052	2.89821156390762e-08	4.30339829370068e-06	8.83586486946713	SHROOM4
ENSG00000125124	1.53197307692308	3.99908653846154	6.44329298808791	2.95645120878033e-08	4.34797235383562e-06	8.81687608341649	BBS2
ENSG00000143248	2.05457307692308	2.31139423076923	6.4417870337065	2.9732805818075e-08	4.34797235383562e-06	8.8114585870959	RGS5
ENSG00000136044	1.90814615384615	3.83887692307692	6.43128422305034	3.09333433982039e-08	4.48952126026715e-06	8.77367980554682	APPL2
ENSG00000153993	4.94600384615385	-1.40573269230769	6.42845781635274	3.12645814792516e-08	4.49067271226441e-06	8.76351433742154	SEMA3D
ENSG00000002587	2.86347692307692	-0.990242307692308	6.42725545680075	3.14065594029786e-08	4.49067271226441e-06	8.7591900758872	HS3ST1
ENSG00000244754	1.59866923076923	4.32096538461539	6.42274757215002	3.19446015615451e-08	4.53401944075372e-06	8.7429783654233	N4BP2L2
ENSG00000088451	2.52817307692308	3.01590192307692	6.41003808395	3.3511471166109e-08	4.72169290452119e-06	8.6972781251983	TGDS
ENSG00000172020	4.53863076923077	-3.1603	6.39744339884395	3.51396400734268e-08	4.89226581907858e-06	8.65200090588843	GAP43
ENSG00000150907	1.99885769230769	1.88101730769231	6.39676924902298	3.52289773015553e-08	4.89226581907858e-06	8.64957766399921	FOXO1
ENSG00000082196	3.67223461538462	1.004475	6.39363152814191	3.56477671668366e-08	4.91506321158176e-06	8.63829947002118	C1QTNF3
ENSG00000102908	2.14904230769231	0.972067307692307	6.38216307437657	3.72210534965825e-08	5.08079448663827e-06	8.59708290157087	NFAT5
ENSG00000100505	3.40515769230769	1.45185192307692	6.38105837906753	3.73762014765909e-08	5.08079448663827e-06	8.59311319059515	TRIM9
ENSG00000083097	1.85925	0.769290384615385	6.36906603749325	3.91024447506072e-08	5.27828315399281e-06	8.55002413139912	DOP1A
ENSG00000172469	2.3832	0.632111538461539	6.36303318300348	4.00006175520889e-08	5.35767744942057e-06	8.52835149615844	MANEA
ENSG00000102313	5.14621923076923	0.242428846153846	6.36141025262688	4.02457250254356e-08	5.35767744942057e-06	8.52252165188726	ITIH6
ENSG00000158528	4.51633846153846	-1.80728461538462	6.35412377708061	4.13647354763081e-08	5.41513914709788e-06	8.49634962939313	PPP1R9A
ENSG00000136161	1.86769615384615	2.63458653846154	6.34909190270522	4.21555202473814e-08	5.41513914709788e-06	8.47827798618859	RCBTB2
ENSG00000165868	2.02090769230769	2.88604615384615	6.34880758757747	4.22006481815322e-08	5.41513914709788e-06	8.47725694026794	HSPA12A
ENSG00000139178	1.92854615384615	2.25523461538462	6.34780250119036	4.23605662960048e-08	5.41513914709788e-06	8.47364747213637	C1RL
ENSG00000147601	1.60728846153846	3.408075	6.34457628826425	4.28779711145346e-08	5.44522023963066e-06	8.46206197148408	TERF1
ENSG00000154114	1.69362307692308	1.39778076923077	6.34261236458266	4.31960103186372e-08	5.44975547176898e-06	8.45500977849703	TBCEL
ENSG00000054267	2.1461	2.05487692307692	6.34031548894921	4.35709472929234e-08	5.4613636077617e-06	8.4467623459532	ARID4B
ENSG00000184384	2.07908846153846	1.63253269230769	6.33535119328477	4.43924080303528e-08	5.48561987338652e-06	8.4289382455048	MAML2
ENSG00000101972	1.71500384615385	3.46048653846154	6.33475314610264	4.44924035286721e-08	5.48561987338652e-06	8.42679110060831	STAG2
ENSG00000123384	1.40082307692307	5.06365384615385	6.33400972166984	4.46170191225034e-08	5.48561987338652e-06	8.42412204937433	LRP1
ENSG00000123607	1.72158076923077	1.54759423076923	6.3317780547059	4.49931894290385e-08	5.49685781992867e-06	8.41611013083396	TTC21B
ENSG00000186469	2.55256538461538	4.39782115384615	6.3263350789674	4.59239458050571e-08	5.57528255267306e-06	8.39657078483952	GNG2
ENSG00000163728	2.05182692307692	2.49785576923077	6.3235978301857	4.6399233853224e-08	5.58808824582894e-06	8.38674534520124	TTC14
ENSG00000106546	2.84617692307692	3.19513461538462	6.3224019653784	4.6608413592626e-08	5.58808824582894e-06	8.38245292267515	AHR
ENSG00000114933	1.52335769230769	0.449817307692308	6.31976452699498	4.70730747928847e-08	5.60896026374724e-06	8.3729865031288	INO80D
ENSG00000164751	1.80356538461539	4.13013653846154	6.31782427277144	4.74178466581178e-08	5.61373133177183e-06	8.36602277574498	PEX2
ENSG00000012983	2.02600384615385	2.88962115384615	6.31627604349734	4.76947592814889e-08	5.61373133177183e-06	8.36046625575077	MAP4K5
ENSG00000173598	1.86081923076923	4.69555576923077	6.30774865200711	4.92490341010975e-08	5.76154003183931e-06	8.32986503619632	NUDT4
ENSG00000138468	2.16489615384615	1.15250192307692	6.29953977995933	5.07928289306522e-08	5.90634925812276e-06	8.3004119710979	SENP7
ENSG00000185129	1.72799230769231	1.42879230769231	6.29639853820179	5.13962377439324e-08	5.94072800701274e-06	8.28914267800307	PURA
ENSG00000177200	1.87880769230769	2.45561923076923	6.29419159054103	5.18244355398846e-08	5.95456594777614e-06	8.28122563815788	CHD9
ENSG00000113621	1.35073846153846	4.95843846153846	6.29050276315792	5.25480889810867e-08	6.00198675504093e-06	8.26799344015782	TXNDC15
ENSG00000119878	1.32321923076923	2.92435576923077	6.28748026279924	5.31485116267946e-08	6.03485717607069e-06	8.2571521992041	CRIPT
ENSG00000137760	1.78644230769231	0.767451923076923	6.27608307773922	5.54745967375694e-08	6.23655787305245e-06	8.21627858661624	ALKBH8
ENSG00000139597	2.22046538461538	2.11235576923077	6.2756208146661	5.55710487574481e-08	6.23655787305245e-06	8.2146209895616	N4BP2L1
ENSG00000175893	2.09051538461539	-0.133992307692308	6.26472167128269	5.78941342829446e-08	6.4305461500093e-06	8.17554335636406	ZDHHC21
ENSG00000132256	1.97558076923077	2.477625	6.26408607895003	5.80325488981219e-08	6.4305461500093e-06	8.17326480126852	TRIM5
ENSG00000121067	1.52948846153846	3.85159038461538	6.26286678858854	5.82989989251219e-08	6.4305461500093e-06	8.16889381814426	SPOP
ENSG00000118495	2.07595384615385	-0.233134615384615	6.25321498468184	6.0451583184117e-08	6.60452253339079e-06	8.13429764418182	PLAGL1
ENSG00000198734	4.60867692307693	-0.735157692307692	6.25162496921633	6.08137008773516e-08	6.60452253339079e-06	8.12859906704818	F5
ENSG00000166479	1.66961923076923	3.22675961538462	6.25123558251633	6.09027099903414e-08	6.60452253339079e-06	8.12720354548952	TMX3
ENSG00000164975	1.61216538461539	2.63250192307692	6.24859998336102	6.15085919238064e-08	6.6329628486326e-06	8.11775815266466	SNAPC3
ENSG00000129116	2.42147692307692	2.91012307692308	6.2407900186842	6.33394003506827e-08	6.72108923106015e-06	8.08977230408876	PALLD
ENSG00000112701	1.75643846153846	3.63578846153846	6.24029473049302	6.34573160152059e-08	6.72108923106015e-06	8.08799767975604	SENP6
ENSG00000120686	1.51374230769231	4.195025	6.23920067129393	6.37185582181012e-08	6.72108923106015e-06	8.08407772177883	UFM1
ENSG00000147100	2.18443461538462	0.358859615384615	6.2321033851953	6.54394309870843e-08	6.86467269713517e-06	8.05865089359621	SLC16A2
ENSG00000157734	2.78577692307692	0.721461538461538	6.23067611919151	6.57910401994512e-08	6.86467269713517e-06	8.05353805306522	SNX22
ENSG00000171867	2.20748076923077	5.93570576923077	6.22878720998129	6.62592656705983e-08	6.87487838430811e-06	8.04677174476723	PRNP
ENSG00000143952	1.4079	3.17315769230769	6.22741629570655	6.66011634391347e-08	6.87487838430811e-06	8.04186114411564	VPS54
ENSG00000140262	1.92591923076923	3.72489807692307	6.21918603445947	6.86909317489814e-08	7.01847943813661e-06	8.01238372504484	TCF12
ENSG00000176399	4.87710384615385	-4.32699807692308	6.21797843722692	6.9002992182182e-08	7.01847943813661e-06	8.00805908406999	DMRTA1
ENSG00000120324	2.35386538461539	-0.511317307692308	6.21751058698867	6.91242698553639e-08	7.01847943813661e-06	8.00638365414756	PCDHB10
ENSG00000137414	1.69089615384615	2.81988653846154	6.21533363188608	6.96913804715863e-08	7.01847943813661e-06	7.99858794934024	FAM8A1
ENSG00000275052	1.76116153846154	3.58832692307692	6.21487940585297	6.98102912563969e-08	7.01847943813661e-06	7.99696141031665	PPP4R3B
ENSG00000023516	1.97563461538462	1.49893653846154	6.21031689584923	7.10159462645852e-08	7.03639608696016e-06	7.9806244754995	AKAP11
ENSG00000174405	2.30165	1.05691346153846	6.20957335233586	7.12143818230278e-08	7.03639608696016e-06	7.97796224370892	LIG4
ENSG00000145332	1.72738846153846	1.17287884615385	6.20944390441975	7.12489849464147e-08	7.03639608696016e-06	7.9774987647293	KLHL8
ENSG00000011405	2.30622692307692	2.04930961538462	6.20870585240235	7.1446595505579e-08	7.03639608696016e-06	7.97485624962495	PIK3C2A
ENSG00000150776	1.55744615384616	3.01223846153846	6.2029100209116	7.30174657988193e-08	7.15459970718075e-06	7.95410651828393	NKAPD1
ENSG00000168876	1.72113846153846	1.83506153846154	6.19615650648553	7.48912617769992e-08	7.29588690189617e-06	7.929931806143	ANKRD49
ENSG00000134313	1.67864230769231	3.34866730769231	6.19500556844459	7.52153288855275e-08	7.29588690189617e-06	7.92581232911793	KIDINS220
ENSG00000109220	1.28055769230769	2.97176730769231	6.18870880605945	7.70131268638396e-08	7.43292193926348e-06	7.90327677400575	CHIC2
ENSG00000196950	1.83234615384615	2.12987307692308	6.18458246757962	7.82143455985223e-08	7.51130106014068e-06	7.88851084773768	SLC39A10
ENSG00000134352	2.0856	3.36039230769231	6.18148194390271	7.91291770421969e-08	7.56153715072043e-06	7.87741673770064	IL6ST
ENSG00000187607	1.4957	2.47593461538462	6.17542557001949	8.09469418084386e-08	7.69713703314428e-06	7.8557486227194	ZNF286A
ENSG00000083535	1.9915	1.91333461538462	6.16888661543847	8.29561673803058e-08	7.84952401442178e-06	7.83235761236493	PIBF1
ENSG00000137504	1.83478076923077	2.98903653846154	6.15920724106839	8.60216833398651e-08	8.0998856268752e-06	7.79773978224905	CREBZF
ENSG00000157827	2.51048461538462	3.01596538461539	6.15580615512446	8.71253432709821e-08	8.10760069123213e-06	7.78557796362489	FMNL2
ENSG00000177853	1.97116538461538	0.666390384615384	6.15525357511237	8.73059808309339e-08	8.10760069123213e-06	7.78360211207372	ZNF518A
ENSG00000133858	1.70116538461539	2.63182884615385	6.15507733674859	8.73636711276114e-08	8.10760069123213e-06	7.78297194519662	ZFC3H1
