logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000186648	-1.08538807246312	-1.6315898425642	-5.61531142781371	5.02891042353944e-08	5.40033572834901e-07	7.81389501503891	CARMIL3
ENSG00000184925	-1.3041070506878	0.341532768867705	-5.55378527160155	6.89805975624815e-08	7.16311559148025e-07	7.50874846940773	LCN12
ENSG00000160180	-2.07543161835562	5.64439826300778	-5.39473599398244	1.54778115838457e-07	1.49063701690028e-06	6.72957309529338	TFF3
ENSG00000103089	-1.02616258146705	3.0329648077393	-5.38872669524737	1.59016660223044e-07	1.52843993806504e-06	6.70324631343224	FA2H
ENSG00000159409	-2.42095043792371	-4.58182862988715	-5.38763608579865	1.59886709259767e-07	1.53453490953103e-06	6.69798823320848	CELF3
ENSG00000176153	-2.54044484896953	3.16946362212062	-5.38528911468466	1.62268057961107e-07	1.55509545527364e-06	6.68403318388923	GPX2
ENSG00000181449	-1.83709009554863	1.60151077524514	-5.37834529161695	1.67514119718386e-07	1.60143826748905e-06	6.65309791187943	SOX2
ENSG00000170608	-1.52236909070954	0.899691205392996	-5.37539589523416	1.69974651413121e-07	1.6233702390469e-06	6.63903368322558	FOXA3
ENSG00000070526	-1.36911626390376	4.43144040768483	-5.31756941688028	2.26671310484371e-07	2.11617732544069e-06	6.36179389406672	ST6GALNAC1
ENSG00000139540	-1.8803835393721	-2.46255809457977	-5.27868595897522	2.74630347906993e-07	2.51105311544576e-06	6.17701035099377	SLC39A5
ENSG00000127831	-2.39904221181183	0.4260358714786	-5.24499671191817	3.24154638387402e-07	2.90000243201054e-06	6.01748542611365	VIL1
ENSG00000205502	-1.12152837942648	0.686616296525292	-5.24173224697757	3.29322777083561e-07	2.94353917840332e-06	6.00224848025002	C2CD4B
ENSG00000164199	-1.30350677747844	0.488467155424124	-5.2402614424963	3.31705339039065e-07	2.96076604543926e-06	5.99531322828643	ADGRV1
ENSG00000198610	-2.90298382877654	-5.44514450332294	-5.22564365108741	3.5631292966208e-07	3.16160886019395e-06	5.92647173169077	AKR1C4
ENSG00000165215	-1.05273978855983	5.94990564094552	-5.21412570198741	3.76941832919307e-07	3.3219914380856e-06	5.872338232037	CLDN3
ENSG00000177181	-1.11866429647432	0.109313776731518	-5.20598140761123	3.92223262894105e-07	3.43340525149833e-06	5.83411898578919	RIMKLA
ENSG00000157388	-1.12510220130317	0.159662485330739	-5.19679437607856	4.10183163446111e-07	3.56661937841378e-06	5.79106448336274	CACNA1D
ENSG00000188833	-1.38038907700987	0.180390454093385	-5.19538026270268	4.13017578858386e-07	3.58966547825605e-06	5.78444279195591	ENTPD8
ENSG00000115718	-1.31990810716327	0.737358845124514	-5.09952217609585	6.56556726978552e-07	5.42827748169725e-06	5.33899714781231	PROC
ENSG00000179774	-1.71630634456917	-4.5651915627354	-5.06360106856949	7.7979358681371e-07	6.31878093597282e-06	5.17381807710333	ATOH7
ENSG00000182327	-1.77052666458201	-2.05365059838132	-4.99150105844307	1.09831005810238e-06	8.62984740079392e-06	4.84516615314828	GLTPD2
ENSG00000160973	-1.52004244060381	-3.05648928557587	-4.95893791948915	1.28048325578256e-06	9.89260741127176e-06	4.69800649426178	FOXH1
ENSG00000117407	-1.1754738429008	0.223093809338521	-4.94951714015293	1.33842554269023e-06	1.03059823160899e-05	4.65558029469616	ARTN
ENSG00000099769	-1.32648460435193	-1.08819922787549	-4.92821763370153	1.47892842290275e-06	1.12252041567263e-05	4.55990449060467	IGFALS
ENSG00000171759	-2.3986387157554	-2.95443407528015	-4.89759133676333	1.70621760989044e-06	1.27983435827623e-05	4.4229324284809	PAH
ENSG00000100197	-1.21298064962779	0.240096114361868	-4.89410559142771	1.73413230027382e-06	1.29591686874542e-05	4.4073877728811	CYP2D6
ENSG00000103460	-1.65739759520312	2.15594932433852	-4.87310939230474	1.91212291331839e-06	1.41216284196322e-05	4.31382879138773	TOX3
ENSG00000133962	-1.21361490863051	-0.325120286521401	-4.87174547496735	1.92398217625769e-06	1.41883955231475e-05	4.30789158382801	CATSPERB
ENSG00000021488	-1.52332880138651	-2.08883405845525	-4.86080969126489	2.02399840001317e-06	1.48411337020132e-05	4.25936834966492	SLC7A9
ENSG00000178623	-1.03809349604524	1.69547477433852	-4.84712804463095	2.15621660545725e-06	1.57337690372782e-05	4.19878921619538	GPR35
ENSG00000176919	-1.2017966635192	-1.00802838741245	-4.8406483091233	2.22171087430746e-06	1.6157295035217e-05	4.17014808441337	C8G
ENSG00000242252	-1.0278949506078	-0.549619783478599	-4.80573803415983	2.60898521726607e-06	1.86402488316718e-05	4.01639085161255	BGLAP
ENSG00000135100	-2.46025516311193	-2.70047083923735	-4.77252561703589	3.03740530403358e-06	2.14343046265111e-05	3.87097508171427	HNF1A
ENSG00000165841	-1.7419336824628	-7.82782675143577	-4.75650721527634	3.26756468147391e-06	2.28764700627625e-05	3.80114271834417	CYP2C19
ENSG00000084110	-1.23571688440522	0.028821817381323	-4.75631160239617	3.27047672287346e-06	2.28798576808875e-05	3.80029115864184	HAL
ENSG00000184709	-1.96942428249135	-2.71647351338521	-4.73833070325809	3.5491165867351e-06	2.46482475801667e-05	3.72214057827839	LRRC26
ENSG00000164362	-1.24983503209927	-2.9178461230895	-4.7208898358059	3.84117707721793e-06	2.64544709116651e-05	3.64657466936242	TERT
ENSG00000175311	-2.32532249562441	-4.90483071400777	-4.70904964468616	4.05251136941463e-06	2.77315374153536e-05	3.59540828971051	ANKS4B
ENSG00000150750	-2.44530247930269	-4.67643676357587	-4.69051483491596	4.40600984038532e-06	2.98507166686105e-05	3.5155288845184	POU2AF2
ENSG00000171747	-1.96680142174437	1.24559751475875	-4.68697341098154	4.47741092899938e-06	3.02923862852413e-05	3.50019297271156	LGALS4
ENSG00000125888	-1.80776590060864	-8.38547752392993	-4.68447074082898	4.52757628636878e-06	3.06211675908588e-05	3.48953806039713	BANF2
ENSG00000128298	-1.23257240983461	0.391814436050584	-4.68174460153146	4.58345946403903e-06	3.09133982241028e-05	3.47782435627011	BAIAP2L2
ENSG00000188162	-1.59278182161196	-8.14041161582099	-4.6811430075222	4.59588075378107e-06	3.09864634650229e-05	3.47524019513354	OTOG
ENSG00000186474	-2.87605011982565	-1.4055217513463	-4.6778878154641	4.66423394467318e-06	3.14147506829351e-05	3.46115945043779	KLK12
ENSG00000170075	-1.01045881669889	-3.80867349162257	-4.66867998983634	4.86062441949824e-06	3.26248722646197e-05	3.42176802746229	GPR37L1
ENSG00000215262	-1.92371615597504	-7.77861894335795	-4.6619798829841	5.00896060630093e-06	3.34823019356436e-05	3.39307116558018	KCNU1
ENSG00000146049	-1.82300908920386	-5.50452130140466	-4.64601012924406	5.38031076158977e-06	3.57076950952856e-05	3.32481237207817	KAAG1
ENSG00000180210	-2.12733915802581	-5.72960982617898	-4.64284953126595	5.45688377595557e-06	3.61912699648012e-05	3.31132663922442	F2
ENSG00000164266	-2.11953669007399	5.53595349972763	-4.62249910428774	5.98611928629699e-06	3.93556863087225e-05	3.22323278370146	SPINK1
ENSG00000177238	-1.73317351357952	-4.85387232706225	-4.60082038984238	6.5803907656586e-06	4.2685034780429e-05	3.13273421851803	TRIM72
ENSG00000152669	-1.09842880714771	2.02307355854475	-4.59763818866884	6.67397422821761e-06	4.32345900202464e-05	3.11926830000347	CCNO
ENSG00000171564	-3.12404809040401	-0.0478233843424125	-4.58957233944327	6.92349383147458e-06	4.46434936020264e-05	3.08439231994521	FGB
ENSG00000183260	-1.78508506540692	-8.75705797665366	-4.57277570899254	7.45053374677787e-06	4.76170371657812e-05	3.01433166588449	ABHD16B
ENSG00000136883	-1.28971164718847	1.57557242191051	-4.56422235765893	7.73724767984621e-06	4.92237289628821e-05	2.97834246456692	KIF12
ENSG00000177202	-1.14630528566958	-0.742975997614786	-4.55665411755192	7.99976224859311e-06	5.06461262149736e-05	2.9465460165078	SPACA4
ENSG00000170835	-1.1360878057904	-0.760940930505836	-4.53108592565228	8.95145616905585e-06	5.59451674473471e-05	2.83945866569964	CEL
ENSG00000203685	-1.67125564826152	-2.73725891947082	-4.52634355251184	9.13954923895809e-06	5.7029384314215e-05	2.81965261907478	STUM
ENSG00000169862	-1.97226219372875	-2.43546545716343	-4.51044997571162	9.79801501749316e-06	6.07302633485789e-05	2.75340369806763	CTNND2
ENSG00000196139	-1.37278676618235	5.52485995294164	-4.49597178600797	1.04404550364829e-05	6.40409175328056e-05	2.69298220596454	AKR1C3
ENSG00000104760	-2.22068015338336	1.23531019164202	-4.47213905690554	1.15790525285881e-05	7.03176075125465e-05	2.59444558530778	FGL1
ENSG00000126231	-1.44854583513446	-4.9959536352179	-4.47174138515828	1.15978439992579e-05	7.03913582369192e-05	2.59288842485165	PROZ
ENSG00000164638	-1.03519168981165	2.77120080481712	-4.47173010449186	1.15984120916203e-05	7.03913582369192e-05	2.59284181910746	SLC29A4
ENSG00000129437	-1.81236976549637	-2.75694237106615	-4.43658544371364	1.35042234556135e-05	8.05054714530797e-05	2.44813181357803	KLK14
ENSG00000146013	-1.67493913604784	1.0533863413035	-4.41149675848483	1.50459579157895e-05	8.85868228282691e-05	2.34536720825966	GFRA3
ENSG00000137860	-2.16356912937605	-3.96573134935797	-4.38854704342413	1.66006209315848e-05	9.66610909033369e-05	2.25191756697114	SLC28A2
ENSG00000183844	-1.21852252576823	4.0662868161751	-4.34881617198898	1.96671372779781e-05	0.000112601285964762	2.09094910467974	FAM3B
ENSG00000185156	-1.24387792105439	0.246892292466926	-4.33405580457239	2.09363458634985e-05	0.000119203379191299	2.03157483209501	MFSD6L
ENSG00000256453	-1.41052173170023	-4.20607447877432	-4.32580015463454	2.16811978719249e-05	0.000123013530932538	1.99839935910416	DND1
ENSG00000154040	-1.11711310173679	2.09958633161479	-4.31212214751992	2.29714184519216e-05	0.000129588224943467	1.943554451541	CABYR
ENSG00000204335	-1.16256138290649	0.490291825089494	-4.29025484517683	2.51880153439136e-05	0.000140339393315375	1.85618520029973	SP5
ENSG00000265303	-2.75595349992874	-4.2090621906031	-4.27955782981759	2.63454857906053e-05	0.000146120841030782	1.81358624948751	
ENSG00000174788	-1.12470073322832	-0.465444252116732	-4.26668438212194	2.78059659768e-05	0.000153306020949229	1.76244236461165	PCP2
ENSG00000107954	-1.19007768380342	-2.05429533250584	-4.22685576665158	3.28308965003516e-05	0.000177844656444992	1.60505836770021	NEURL1
ENSG00000130675	-1.20285851587797	-0.191012253653696	-4.18775141249114	3.86011191656597e-05	0.000204800401108576	1.45178685163444	MNX1
ENSG00000174990	-1.54612294228731	-5.95477698963034	-4.17374216481862	4.08946594627449e-05	0.000215453382971963	1.3971792537396	CA5A
ENSG00000219073	-1.34004086784427	-8.56641064459141	-4.1516939960708	4.47696701016332e-05	0.00023425738885038	1.31156003129636	CELA3B
ENSG00000140623	-1.74459754713414	-6.05303329708559	-4.13355571870036	4.82176896370104e-05	0.000250552213101823	1.24142143703207	SEPTIN12
ENSG00000139144	-1.6774912849707	-4.07015387301167	-4.11595711099842	5.18041233343247e-05	0.000266561723232949	1.1736267737449	PIK3C2G
ENSG00000163993	-1.68873072286106	6.38399588568483	-4.10723366459583	5.37360249720459e-05	0.000275702687156077	1.13921861794026	S100P
ENSG00000171560	-2.11901219058163	1.90219274807004	-4.10662615143484	5.38448076182375e-05	0.000276115607423666	1.13723797243247	FGA
ENSG00000125788	-1.7073919631957	-8.34036740040464	-4.09755651529033	5.58252294763499e-05	0.000285147088361922	1.10301387504811	DEFB126
ENSG00000262484	-1.47167040060151	-3.43784452430739	-4.085610689038	5.85931266641489e-05	0.000297648812150709	1.05732003415646	CCER2
ENSG00000204710	-1.89492247946689	-6.24813644688325	-4.06383639995406	6.39778832786073e-05	0.000321450207288959	0.974333050116304	SPDYC
ENSG00000188306	-1.25155007837894	-3.60473248136187	-4.05981390862587	6.50228678831451e-05	0.00032598309304623	0.959045054799922	LRRIQ4
ENSG00000139515	-2.20355438761483	-5.62871073771205	-4.05642880816525	6.59148377924394e-05	0.000329946207030805	0.946189866922683	PDX1
ENSG00000128714	-1.93263748248134	-7.33536747275095	-4.05046174843315	6.75155801139102e-05	0.000337007930207883	0.923552463483301	HOXD13
ENSG00000007216	-2.09134670293497	-3.88883883523735	-4.04852086462293	6.80441737726348e-05	0.0003392992380914	0.916195600138334	SLC13A2
ENSG00000142606	-1.09720423929215	1.05156638855642	-4.04044804291171	7.02853375264971e-05	0.000349314188949824	0.885629122088511	MMEL1
ENSG00000197768	-1.31228269843126	-1.77058175123735	-4.01593835044788	7.75279668025322e-05	0.000380996055894836	0.793156478807436	STPG3
ENSG00000148826	-1.7438673558538	-6.7374093461673	-4.01085184857563	7.91174559886565e-05	0.000388069331636668	0.774027792363564	NKX6-2
ENSG00000189377	-1.12905735090248	7.54243253566148	-3.9992237086245	8.28741416838959e-05	0.000404493698964845	0.730324067683138	CXCL17
ENSG00000173080	-1.57870868890718	-5.82332325188715	-3.97803953932642	9.01401495481935e-05	0.000434168007401716	0.651145957150177	RXFP4
ENSG00000140107	-1.31661536928168	-6.69736142019454	-3.9753253999163	9.11144916755361e-05	0.000438211969823283	0.64102148065323	SLC25A47
ENSG00000278299	-2.32582884711046	-6.31293952384823	-3.97289546207099	9.19952900383625e-05	0.000441686048038516	0.631962338469476	TBC1D3C
ENSG00000099954	-1.04156367420991	-0.624433594501945	-3.96024964404546	9.67112183849845e-05	0.000461380528274703	0.584896120336857	CECR2
ENSG00000134240	-2.00868181374626	-3.56653861112062	-3.95635018753113	9.82111343643943e-05	0.000467161300272565	0.570409604861045	HMGCS2
ENSG00000237289	-1.31632860262578	1.9368010131751	-3.95183786191153	9.9980071952385e-05	0.000474534459726329	0.553617918435706	CKMT1B
ENSG00000167117	-1.71311480671335	-6.72564792748247	-3.93909703505831	0.00010511659155456	0.000494702106708291	0.506465708243151	ANKRD40CL
ENSG00000108825	-1.10407698083237	-2.73094493026848	-3.931519019169	0.000108293131610194	0.000508303003121987	0.478458244953119	PTGES3L-AARSD1
ENSG00000136487	-1.61564122374203	-8.15194460999219	-3.92626201403752	0.000110550041310653	0.000518024112885078	0.459057066924744	GH2
ENSG00000177984	-1.98328259927554	-7.01460085645134	-3.91786159130874	0.000114249343688826	0.000533820209304689	0.428102796381478	LCN15
ENSG00000108176	-1.06949984915243	3.44466626091829	-3.90864741478367	0.000118449579328925	0.000550545067142919	0.394168137209434	DNAJC12
ENSG00000156564	-1.47980344896264	-6.14480513866146	-3.90425086886112	0.000120493472989826	0.00055884683740848	0.378074317308816	LRFN2
ENSG00000135374	-1.28426129448813	0.838077313105058	-3.90268500262361	0.000121232247971629	0.000561872594399628	0.37232863327987	ELF5
ENSG00000088992	-1.22114112662996	4.79614373299611	-3.87458951453221	0.000135266112773918	0.000619556899634901	0.269439326442705	TESC
ENSG00000139352	-2.11169590526303	-3.20923306850583	-3.87444366564583	0.000135316856579174	0.000619643864250845	0.269053560644274	ASCL1
ENSG00000268738	-1.6092803531542	-3.85421639468482	-3.87242183450349	0.000136382524915079	0.000624230782581052	0.261685568694774	HSFX2
ENSG00000131050	-1.89391226430542	-1.63975069103502	-3.85216953103151	0.000147505032108709	0.000669174188910751	0.188070751022805	BPIFA2
ENSG00000203618	-2.17987481629072	-4.16413425876653	-3.8519238427172	0.000147645094469727	0.000669439520613468	0.187179813105391	GP1BB
ENSG00000261649	-1.49586666984066	-6.39084319408559	-3.83664881084787	0.000156604718355491	0.000705046438521537	0.13188755385162	GOLGA6L7
ENSG00000145626	-1.75978433731183	-7.71425084063422	-3.820704255641	0.000166504704006325	0.000744463745318838	0.0743808501747383	UGT3A1
ENSG00000177300	-1.83086986958066	-7.07588223347857	-3.81572212843267	0.000169717614675061	0.000757267344509442	0.0564558139618905	CLDN22
ENSG00000167800	-1.58613496619113	-6.55931785786769	-3.81220248340891	0.000172022647376811	0.00076632554694437	0.0438051865754945	TBX10
ENSG00000174015	-1.8700829799002	-4.10922690543968	-3.79283924859338	0.000185242569178104	0.000819789750465674	-0.0256053173997381	CBY2
ENSG00000134323	-1.1237922418767	-1.41797083892607	-3.79104529226223	0.000186514821474276	0.000824858838759308	-0.0320200358081459	MYCN
ENSG00000157315	-1.08582942615383	0.654239597844358	-3.78601988732237	0.000190122904965835	0.000839863735950505	-0.0499751158553252	TMED6
ENSG00000173702	-1.9135534421293	0.703016545003891	-3.78396215480487	0.000191630238438348	0.000844800996929294	-0.0573642192018538	MUC13
ENSG00000009765	-1.22872634938342	-0.289837008579767	-3.78385562426598	0.000191697016935866	0.000844904493890357	-0.0577011657221922	IYD
ENSG00000243955	-1.56106090550908	2.66353566155642	-3.78055515288766	0.000194212067417292	0.000854060369494299	-0.0698282419511669	GSTA1
ENSG00000123388	-2.28454938152963	-4.4584875209533	-3.76669479419944	0.000204621752674236	0.000894395080237385	-0.118822403241866	HOXC11
ENSG00000170577	-1.25454858021391	-0.0595457054941635	-3.75863603455534	0.000210971378088512	0.000919471415962261	-0.147439192886173	SIX2
ENSG00000144407	-1.30280411543333	-4.2362791918249	-3.75155534192494	0.00021670353525857	0.000941090447354823	-0.172537519339722	PTH2R
ENSG00000167104	-1.2259215890619	-8.56795945400386	-3.74547893195594	0.00022173963559217	0.000958905977321461	-0.194042222467681	BPIFB6
ENSG00000145920	-2.14068904351945	-4.88611621957197	-3.74524065843617	0.000221939349655896	0.000959344393107185	-0.194884846862512	CPLX2
ENSG00000135773	-1.17289201698971	0.422176806906615	-3.73431907245811	0.000231277981873795	0.00099311091160244	-0.233456047073025	CAPN9
ENSG00000183396	-1.52276514487161	-6.76543323689881	-3.71668746971366	0.000247140825540695	0.0010526548325584	-0.295511284213574	TMEM89
ENSG00000096088	-1.96165824191442	3.85621355171984	-3.71020659467069	0.000253425160381464	0.00107496341942677	-0.318842872179253	PGC
ENSG00000213892	-1.30700227408264	-7.505752011642	-3.70708144853775	0.000256209643602362	0.00108557382614393	-0.329209098918921	CEACAM16
ENSG00000166558	-1.81737657635841	-5.11286803996108	-3.69567017469907	0.000267390593929222	0.001127339081406	-0.369137843849026	SLC38A8
ENSG00000099834	-1.53705829209982	-3.8665100710428	-3.68798082863152	0.000275182468598339	0.00115694038510898	-0.395980897728179	CDHR5
ENSG00000123569	-1.10878255487981	-9.02775312055638	-3.68621055366053	0.000277006410635744	0.00116310503213356	-0.40215369995881	H2BW1
ENSG00000101200	-1.02521299055229	-9.07877470817117	-3.68565228059746	0.000277583967414322	0.00116502868836056	-0.404099798774057	AVP
ENSG00000198723	-1.12238362552968	-1.37776750183269	-3.68132187227127	0.000282102656935858	0.00118221371179821	-0.419186274160372	SAXO5
ENSG00000163515	-1.6079889673931	-7.50969839880931	-3.67672076288524	0.00028697972566281	0.00119956049852887	-0.435198336789304	RETNLB
ENSG00000184956	-1.6490204915057	-3.51683041740856	-3.67445121052803	0.000289414554654928	0.00120870222397837	-0.443089838652491	MUC6
ENSG00000188175	-1.56615973951061	-3.65415825172762	-3.66917197739401	0.000295153745790921	0.00122820215139101	-0.461429380875718	HEPACAM2
ENSG00000142484	-2.33835787497761	-5.54822714023345	-3.66735695624188	0.000297151547903676	0.00123546153903612	-0.46772910147339	TM4SF5
ENSG00000113924	-1.22986421352719	2.29520720568872	-3.65053417320439	0.000316300335294372	0.00130672287577044	-0.526022481311642	HGD
ENSG00000263429	-1.79683734537536	-6.19689172223345	-3.64727593524277	0.000320121675511789	0.00131971564178872	-0.537240428216021	TMEM238L
ENSG00000131668	-2.04756168704827	-1.1744285686537	-3.63446509541396	0.000335652393176789	0.00137358420630568	-0.581436953385535	BARX1
ENSG00000180525	-1.15803066454222	-2.37929224872763	-3.62407957764324	0.000348733840914169	0.00142085919898043	-0.617107031890276	DIP2C-AS1
ENSG00000167757	-1.47003025442193	2.63533910082101	-3.62272422613188	0.000350569133881516	0.00142774054274601	-0.621950723203112	KLK11
ENSG00000185615	-1.31802031843235	-1.02019267869261	-3.59733066307621	0.000384710619173823	0.00154932375672232	-0.708633829209669	PDIA2
ENSG00000120054	-1.42132924647589	-8.30587339815561	-3.59464912591969	0.000388503558243604	0.00156234159695985	-0.71777544002939	CPN1
ENSG00000006071	-1.49044704668878	-2.55937769808171	-3.56580570262638	0.000431585489620491	0.00171334609836725	-0.815715205884953	ABCC8
ENSG00000088386	-1.47744534314959	-2.27996134443969	-3.56077488255236	0.000439544687067609	0.00174210764453853	-0.8327244950838	SLC15A1
ENSG00000169562	-1.6164627210436	1.64130817600389	-3.55295805016561	0.000452206155097531	0.00178539993894436	-0.859143323784504	GJB1
ENSG00000151033	-1.06586139408201	-8.9716190522451	-3.55098519503983	0.000455429366480877	0.00179521975732826	-0.865761205313931	LYZL2
ENSG00000157131	-1.5002891493629	-6.1008309016459	-3.5368237437547	0.00047936333609479	0.00187931231944576	-0.913405089532031	C8A
ENSG00000187416	-1.45110476834516	-3.87735234632295	-3.53488855726768	0.000482724128475125	0.00189106469370034	-0.919902292336551	LHFPL3
ENSG00000213759	-1.65056241275678	-6.47148195632682	-3.53015852833301	0.000491031923434489	0.00191927381611653	-0.935769325120526	UGT2B11
ENSG00000173612	-1.19252909543011	-8.16916382525289	-3.5196920094366	0.000509894282004283	0.00198188391045171	-0.970811026105003	GPRC6A
ENSG00000261787	-1.58290636435243	-4.50428515691828	-3.51678673496334	0.000515249279255871	0.00199975644134515	-0.980521072080332	TCF24
ENSG00000140297	-1.04874112138372	3.1266829965681	-3.51324058590665	0.000521879869644835	0.00202282876768177	-0.992394803786103	GCNT3
ENSG00000135226	-1.26071840308203	-8.10092637050581	-3.50362983560161	0.000540166711817019	0.002083362894045	-1.02440301610314	UGT2B28
ENSG00000147041	-1.03695042754724	-0.934581878536965	-3.49777325047264	0.000551617654440512	0.00212207485675143	-1.043888275716	SYTL5
ENSG00000100053	-1.23684306087446	-4.1812718489105	-3.49727219231669	0.000552607824454468	0.00212462736369568	-1.04555395399339	CRYBB3
ENSG00000185105	-1.02364282831039	-5.04407994387159	-3.49083131694502	0.000565485182393693	0.00216900862568621	-1.06694616573645	MYADML2
ENSG00000102539	-1.26569793263463	-7.0656992302101	-3.48437962091912	0.000578665539765202	0.00221434046124703	-1.08833834873921	MLNR
ENSG00000150201	-1.67659946175189	-1.58933160445914	-3.48019442556713	0.000587368849659276	0.00224264285352881	-1.10219613331872	FXYD4
